cliente,cnae_subclasse,sum_carteira_ativa,ano,cnae_subclasse_bcb,codigo_cnae_ibge,atividade_tru68_ibge
PJ,"Matadouro - abate de reses sob contrato, exceto abate de suínos",18246308.29,2019,"Matadouro - abate de reses sob contrato, exceto abate de suínos",1011,1091
PJ,Serviços de telecomunicações por fio não especificados anteriormente,3696544.81,2019,Serviços de telecomunicações por fio não especificados anteriormente,6110,6100
PJ,Serviços de somatoconservação,3120607.96,2019,Serviços de somatoconservação,9603,9480
PJ,Usinas de compostagem,15121147.31,2019,Usinas de compostagem,3839,3680
PJ,Descontaminação e outros serviços de gestão de resíduos,92685086.77,2019,Descontaminação e outros serviços de gestão de resíduos,3900,3680
PJ,Coleta de látex em florestas nativas,176809.49,2019,Coleta de látex em florestas nativas,0220,0280
PJ,Cooperativas de crédito rural,4295079.98,2019,Cooperativas de crédito rural,6424,6480
PJ,"Fabricação de fornos industriais, aparelhos e equipamentos não-elétricos para instalações térmicas, peças e acessórios",45905690.79,2019,"Fabricação de fornos industriais, aparelhos e equipamentos não-elétricos para instalações térmicas, peças e acessórios",2821,2800
PJ,"Produção de relaminados, trefilados e perfilados de aço, exceto arames",569263962.49,2019,"Produção de relaminados, trefilados e perfilados de aço, exceto arames",2424,2491
PJ,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,1480326.73,2019,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,8730,8691
PJ,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",142955110.76,2019,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",8412,8400
PJ,Produção de carvão vegetal - florestas nativas,2021868.57,2019,Produção de carvão vegetal - florestas nativas,0220,0280
PJ,Concessão de crédito pelas OSCIP,49076598.9,2019,Concessão de crédito pelas OSCIP,6499,6480
PJ,Produção de ferro-gusa,411947390.08,2019,Produção de ferro-gusa,2411,2491
PJ,Transporte ferroviário de carga,5358934069.7,2019,Transporte ferroviário de carga,4911,4900
PJ,Cultivo de arroz,93574549.75,2019,Cultivo de arroz,0111,0191
PJ,Criação de peixes ornamentais em água salgada e salobra,319914.73,2019,Criação de peixes ornamentais em água salgada e salobra,0321,0280
PJ,Cultivo de alho,21667311.15,2019,Cultivo de alho,0119,0191
PJ,Cultivo de batata-inglesa,101255797.43,2019,Cultivo de batata-inglesa,0119,0191
PJ,"Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca",5988781.29,2019,"Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca",0210,0280
PJ,Cultivo de morango,1087582.64,2019,Cultivo de morango,0121,0191
PJ,Serviço de tosquiamento de ovinos,83514.94,2019,Serviço de tosquiamento de ovinos,0162,0192
PJ,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",14456485.99,2019,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",9103,9080
PJ,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,15823966.51,2019,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,9102,9080
PJ,"Bancos múltiplos, sem carteira comercial",1185928545.36,2019,"Bancos múltiplos, sem carteira comercial",6431,6480
PJ,Comércio atacadista de artigos de tapeçaria; persianas e cortinas,27807143.66,2019,Comércio atacadista de artigos de tapeçaria; persianas e cortinas,4649,4580
PJ,Obras de irrigação,935433.78,2019,Obras de irrigação,4222,4180
PJ,Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica,1898929.37,2019,Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica,3511,3500
PJ,Distribuição de combustíveis gasosos por redes urbanas,1522729872.26,2019,Distribuição de combustíveis gasosos por redes urbanas,3520,3500
PJ,"Produção e distribuição de vapor, água quente e ar condicionado",207127565.8,2019,"Produção e distribuição de vapor, água quente e ar condicionado",3530,3500
PJ,Abate de pequenos animais,233531.24,2019,Abate de pequenos animais,1012,1091
PJ,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,372200002.86,2019,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,2660,2600
PJ,"Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação, peças e acessórios",122968225.93,2019,"Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação, peças e acessórios",2632,2600
PJ,Fabricação de artigos de cutelaria,159757314.92,2019,Fabricação de artigos de cutelaria,2541,2500
PJ,Fabricação de artigos pirotécnicos,7253690.64,2019,Fabricação de artigos pirotécnicos,2092,2092
PJ,Fabricação de baterias e acumuladores para veículos automotores,388844497.3,2019,Fabricação de baterias e acumuladores para veículos automotores,2722,2700
PJ,Fabricação de conservas de palmito,24394171.74,2019,Fabricação de conservas de palmito,1032,1093
PJ,"Fabricação de equipamentos de transmissão para fins industriais, exceto rolamentos",240013297.4,2019,"Fabricação de equipamentos de transmissão para fins industriais, exceto rolamentos",2815,2800
PJ,Fabricação de equipamentos de transporte não especificados anteriormente,9835255.91,2019,Fabricação de equipamentos de transporte não especificados anteriormente,3099,3000
PJ,"Fabricação de estufas e fornos elétricos para fins industriais, peças e acessórios",11028654.82,2019,"Fabricação de estufas e fornos elétricos para fins industriais, peças e acessórios",2821,2800
PJ,"Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios",2260320901.96,2019,"Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios",2751,2700
PJ,"Fabricação de impermeabilizantes, solventes e produtos afins",90960651.69,2019,"Fabricação de impermeabilizantes, solventes e produtos afins",2073,2092
PJ,Fabricação de intermediários para fertilizantes,62722680.61,2019,Fabricação de intermediários para fertilizantes,2012,2091
PJ,"Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias",264812696.69,2019,"Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias",2945,2992
PJ,Fabricação de material sanitário de cerâmica,13103354.7,2019,Fabricação de material sanitário de cerâmica,2349,2300
PJ,Fabricação de meias,29116984.33,2019,Fabricação de meias,1421,1400
PJ,"Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório",14797563.28,2019,"Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório",3250,3180
PJ,"Fabricação de máquinas e equipamentos para a indústria têxtil, peças e acessórios",18065875.41,2019,"Fabricação de máquinas e equipamentos para a indústria têxtil, peças e acessórios",2863,2800
PJ,"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados, peças e acessórios",46787976.61,2019,"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados, peças e acessórios",2864,2800
PJ,"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, peças e acessórios, exceto tratores",395690476.24,2019,"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, peças e acessórios, exceto tratores",2854,2800
PJ,Fabricação de peças e acessórios para o sistema de freios de veículos automotores,260735868.22,2019,Fabricação de peças e acessórios para o sistema de freios de veículos automotores,2943,2992
PJ,Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores,50146246.59,2019,Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores,2942,2992
PJ,Fabricação de preparações farmacêuticas,36454906.52,2019,Fabricação de preparações farmacêuticas,2123,2100
PJ,"Fabricação de pólvoras, explosivos e detonantes",8746251.68,2019,"Fabricação de pólvoras, explosivos e detonantes",2092,2092
PJ,Fabricação de roupas de proteção e segurança e resistentes a fogo,388663.36,2019,Fabricação de roupas de proteção e segurança e resistentes a fogo,3292,3180
PJ,Fabricação de tênis de qualquer material,173117832.2,2019,Fabricação de tênis de qualquer material,1532,1500
PJ,Fiação de fibras artificiais e sintéticas,272646909.49,2019,Fiação de fibras artificiais e sintéticas,1313,1300
PJ,Manutenção de aeronaves na pista,1540093.44,2019,Manutenção de aeronaves na pista,3316,3300
PJ,Manutenção e reparação de equipamentos e instrumentos ópticos,532411.06,2019,Manutenção e reparação de equipamentos e instrumentos ópticos,3312,3300
PJ,Produção de ferroligas,1709841675.38,2019,Produção de ferroligas,2412,2491
PJ,Produção de forjados de aço,258808595.5,2019,Produção de forjados de aço,2531,2500
PJ,Produção de forjados de metais não-ferrosos e suas ligas,8979677.6,2019,Produção de forjados de metais não-ferrosos e suas ligas,2531,2500
PJ,"Produção de laminados longos de aço, exceto tubos",1051324779.61,2019,"Produção de laminados longos de aço, exceto tubos",2423,2491
PJ,"Produção de laminados planos de aço ao carbono, revestidos ou não",9149349539.89,2019,"Produção de laminados planos de aço ao carbono, revestidos ou não",2422,2491
PJ,Produção de tubos de aço sem costura,957498335.84,2019,Produção de tubos de aço sem costura,2423,2491
PJ,Recondicionamento de baterias e acumuladores para veículos automotores,3995.41,2019,Recondicionamento de baterias e acumuladores para veículos automotores,2722,2700
PJ,Reprodução de som em qualquer suporte,909983.98,2019,Reprodução de som em qualquer suporte,1830,1800
PJ,"Serviço de secagem, preservação e imunização de madeira",4459047.92,2019,"Serviço de secagem, preservação e imunização de madeira",1610,1600
PJ,Atividades de apoio à extração de minério de ferro,1082132.09,2019,Atividades de apoio à extração de minério de ferro,0990,0680
PJ,Extração de ardósia e beneficiamento associado,14014285.77,2019,Extração de ardósia e beneficiamento associado,0810,0580
PJ,Extração de minério de alumínio,10390558.4,2019,Extração de minério de alumínio,0721,0792
PJ,Edição integrada à impressão de jornais não diários,338308.36,2019,Edição integrada à impressão de jornais não diários,5822,5800
PJ,Programadoras,32778392.4,2019,Programadoras,6022,5980
PJ,Serviço móvel especializado - SME,35489850.09,2019,Serviço móvel especializado - SME,6120,6100
PJ,Exploração de máquinas de serviços pessoais acionadas por moeda,10580.25,2019,Exploração de máquinas de serviços pessoais acionadas por moeda,9609,9480
PJ,Serviços de cremação,1361165.99,2019,Serviços de cremação,9603,9480
PJ,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",7884871.26,2019,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",8711,8691
PJ,Atividades de reprodução humana assistida,8374029.14,2019,Atividades de reprodução humana assistida,8630,8691
PJ,Condomínios residenciais para idosos,2489141.66,2019,Condomínios residenciais para idosos,8711,8691
PJ,Atividades de apoio à aquicultura em água doce,24474.29,2019,Atividades de apoio à aquicultura em água doce,0322,0280
PJ,Conservação de florestas nativas,1208495.65,2019,Conservação de florestas nativas,0220,0280
PJ,Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas,1096838.49,2019,Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas,0220,0280
PJ,Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas,23383994.02,2019,Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas,0210,0280
PJ,Corretoras de títulos e valores mobiliários,66158321.39,2019,Corretoras de títulos e valores mobiliários,6612,6480
PJ,Sociedade seguradora de seguros vida,18521989.03,2019,Sociedade seguradora de seguros vida,6511,6480
PJ,Fabricação de casas pré-moldadas de concreto,8986535.01,2019,Fabricação de casas pré-moldadas de concreto,2330,2300
