data_base,uf,tcb,sr,cliente,ocupacao,cnae_secao,cnae_subclasse,porte,modalidade,origem,indexador,numero_de_operacoes,a_vencer_ate_90_dias,a_vencer_de_91_ate_360_dias,a_vencer_de_361_ate_1080_dias,a_vencer_de_1081_ate_1800_dias,a_vencer_de_1801_ate_5400_dias,a_vencer_acima_de_5400_dias,vencido_acima_de_15_dias,carteira_ativa,carteira_inadimplida_arrastada,ativo_problematico
2023-01-31,MS,Bancário,S1,PJ,-,PJ - Serviços domésticos,PJ - Serviços domésticos,PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,39,32394.53,56342.03,44664.56,3608.69,668.34,0.0,42210.8,179888.95,44198.67,83285.49
2023-01-31,PR,Cooperativas,S4,PJ,-,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",PJ - Criação de bovinos para corte,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Flutuantes,<= 15,18961.75,48940.22,86979.37,44350.6,0.0,0.0,13866.89,213098.83,0.0,213098.83
2023-01-31,SC,Bancário,S3,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio atacadista de papel e papelão em bruto,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,8691.09,65905.29,0.0,0.0,0.0,0.0,0.0,74596.38,0.0,0.0
2023-01-31,PR,Bancário,S4,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,"PJ - Lojas de departamentos ou magazines, exceto lojas francas (Duty free)",PJ - Micro                                   ,PJ - Investimento,Sem destinação específica,Prefixado,507,83766.41,1976.31,0.0,0.0,0.0,0.0,0.0,85742.72,0.0,0.0
2023-01-31,MS,Bancário,S1,PJ,-,PJ - Atividades administrativas e serviços complementares,PJ - Serviços combinados de escritório e apoio administrativo,PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Pós-fixado,<= 15,0.0,0.0,0.0,0.0,0.0,0.0,49808.7,49808.7,49808.7,49808.7
2023-01-31,TO,Não bancário,S5,PF,PF - Aposentado/pensionista,-,-,PF - Até 1 salário mínimo                    ,PF - Outros créditos,Sem destinação específica,Prefixado,42,21886.0,25484.79,1330.32,0.0,0.0,0.0,13606.76,62307.87,11937.26,17646.72
2023-01-31,PR,Cooperativas,S4,PJ,-,PJ - Informação e comunicação,"PJ - Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet",PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,48993.1,137664.1,182359.57,0.0,0.0,0.0,0.0,369016.77,0.0,0.0
2023-01-31,PA,Bancário,S1,PJ,-,PJ - Alojamento e alimentação,"PJ - Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,126,510978.55,357774.11,451436.55,123698.16,0.0,0.0,206655.23,1650542.6,286666.09,655688.88
2023-01-31,MT,Bancário,S4,PJ,-,PJ - Atividades administrativas e serviços complementares,PJ - Atividades de monitoramento de sistemas de segurança eletrônico,PJ - Pequeno                                 ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,19255.2,31388.21,0.0,0.0,0.0,0.0,0.0,50643.41,0.0,0.0
2023-01-31,PB,Bancário,S1,PJ,-,PJ - Educação,PJ - Educação infantil - pré-escola,PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Flutuantes,34,419962.14,1259729.2,2038482.04,331906.9,0.0,0.0,38780.01,4088860.29,0.0,139289.03
2023-01-31,PA,Bancário,S3,PJ,-,"PJ - Transporte, armazenagem e correio","PJ - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",PJ - Pequeno                                 ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,21099.77,23666.65,0.0,0.0,0.0,0.0,0.0,44766.42,0.0,0.0
2023-01-31,SP,Cooperativas,S4,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio atacadista especializado de materiais de construção não especificados anteriormente,PJ - Pequeno                                 ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,31444.11,55.67,0.0,0.0,0.0,0.0,0.0,31499.78,0.0,0.0
2023-01-31,PA,Não bancário,,PF,PF - Empresário,-,-,PF - Mais de 2 a 3 salários mínimos          ,PF - Outros créditos,Sem destinação específica,Prefixado,30,6632.56,2649.97,324.34,0.0,0.0,0.0,9525.59,19132.46,5965.8,6964.52
2023-01-31,MA,Não bancário,S3,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,"PJ - Comércio varejista de suvenires, bijuterias e artesanatos",PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,888.71,842.5,0.0,0.0,0.0,0.0,0.0,1731.21,0.0,0.0
2023-01-31,PR,Bancário,S3,PJ,-,PJ - Construção,PJ - Obras de fundações,PJ - Micro                                   ,PJ - Investimento,Sem destinação específica,Flutuantes,<= 15,7515.51,21558.13,50750.81,9401.38,0.0,0.0,0.0,89225.83,0.0,0.0
2023-01-31,RN,Bancário,S1,PJ,-,PJ - Outras atividades de serviços,"PJ - Cabeleireiros, manicure e pedicure",PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Pós-fixado,<= 15,4276.87,9201.7,21083.74,18740.26,6739.29,0.0,20641.41,80683.27,33225.82,79602.92
2023-01-31,AC,Cooperativas,S3,PF,PF - Outros,-,-,PF - Mais de 2 a 3 salários mínimos          ,PF - Empréstimo sem consignação em folha,Sem destinação específica,Prefixado,24,8335.99,27200.88,24277.69,95.57,0.0,0.0,9754.71,69664.84,19828.98,60297.55
2023-01-31,RR,Cooperativas,S4,PJ,-,PJ - Indústrias de transformação,-,PJ - Pequeno                                 ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,16494.25,42851.85,114347.38,10692.59,0.0,0.0,0.0,184386.07,0.0,0.0
2023-01-31,SP,Bancário,S4,PJ,-,PJ - Atividades administrativas e serviços complementares,"PJ - Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,14965.64,37009.13,76431.44,11837.91,0.0,0.0,0.0,140244.12,0.0,0.0
2023-01-31,PR,Bancário,S1,PJ,-,PJ - Construção,PJ - Obras de fundações,PJ - Médio                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,31,168920.07,73685.61,33734.72,0.0,0.0,0.0,58788.14,335128.54,60975.18,100047.83
2023-01-31,AL,Bancário,S2,PF,PF - Aposentado/pensionista,-,-,PF - Indisponível                            ,PF - Outros créditos,Sem destinação específica,Índices de preços,<= 15,1452.48,4362.9,11509.16,12499.49,0.0,0.0,0.0,29824.03,0.0,0.0
2023-01-31,BA,Bancário,S2,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,"PJ - Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,357648.0,1063924.08,1418097.12,0.0,0.0,0.0,0.0,2839669.2,0.0,57955.36
2023-01-31,SC,Cooperativas,S4,PJ,-,PJ - Educação,PJ - Ensino médio,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,44480.29,67526.44,128649.55,100541.32,0.0,0.0,0.0,341197.6,0.0,297733.0
2023-01-31,ES,Bancário,S2,PF,PF - Empregado de empresa privada,-,-,PF - Mais de 1 a 2 salários mínimos          ,PF - Cartão de crédito,Sem destinação específica,Prefixado,2242,3295119.61,1644655.12,153469.72,1867.98,0.0,0.0,802412.12,5897524.55,653469.06,739089.35
2023-01-31,RN,Bancário,S1,PJ,-,PJ - Indústrias de transformação,PJ - Fabricação de bijuterias e artefatos semelhantes,PJ - Micro                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,13855.15,3276.46,0.0,0.0,0.0,0.0,1345.6,18477.21,1345.6,1347.41
2023-01-31,SC,Cooperativas,S5,PJ,-,PJ - Indústrias de transformação,PJ - Serviços de tratamento e revestimento em metais,PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,27,73887.79,166345.45,176582.67,83858.54,0.0,0.0,1921.25,502595.7,2862.79,15913.31
2023-01-31,AM,Bancário,S1,PF,PF - Empresário,-,-,PF - Mais de 3 a 5 salários mínimos          ,PF - Rural e agroindustrial,Com destinação específica,TCR/TRFC,<= 15,0.0,0.0,108048.99,0.0,0.0,0.0,0.0,108048.99,0.0,0.0
2023-01-31,SP,Bancário,S3,PJ,-,PJ - Construção,PJ - Demolição de edifícios e outras estruturas,PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,191409.81,392707.47,453443.16,161740.82,0.0,0.0,0.0,1199301.26,0.0,0.0
2023-01-31,SC,Cooperativas,S3,PF,PF - Servidor ou empregado público,-,-,PF - Acima de 20 salários mínimos            ,PF - Empréstimo sem consignação em folha,Sem destinação específica,Flutuantes,<= 15,7055.75,19030.93,39115.1,8304.77,0.0,0.0,0.0,73506.55,0.0,1179.04
2023-01-31,RJ,Bancário,S1,PJ,-,PJ - Alojamento e alimentação,"PJ - Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",PJ - Micro                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,33597.68,69924.09,87273.46,5016.04,0.0,0.0,6823.91,202635.18,15653.47,18517.02
2023-01-31,RJ,Bancário,S1,PJ,-,PJ - Indústrias de transformação,"PJ - Manutenção e reparação de aeronaves, exceto a manutenção na pista",PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Pós-fixado,<= 15,4858.04,13707.37,42096.65,57349.54,2744.87,0.0,0.0,120756.47,0.0,0.0
2023-01-31,PI,Não bancário,S5,PJ,-,PJ - Informação e comunicação,PJ - Outras atividades de telecomunicações não especificadas anteriormente,PJ - Micro                                   ,PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos,Com destinação específica,Prefixado,<= 15,764.72,2676.62,0.0,0.0,0.0,0.0,0.0,3441.34,0.0,0.0
2023-01-31,RS,Cooperativas,S4,PJ,-,PJ - Informação e comunicação,PJ - Provedores de acesso às redes de comunicações,PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,18035.61,54106.83,12023.72,0.0,0.0,0.0,0.0,84166.16,0.0,0.0
2023-01-31,PA,Bancário,S1,PJ,-,PJ - Construção,PJ - Serviços de pintura de edifícios em geral,PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Flutuantes,<= 15,16122.94,22981.12,31908.75,16148.14,0.0,0.0,148.81,87309.76,6037.43,8186.51
2023-01-31,ES,Bancário,S1,PJ,-,PJ - Indústrias de transformação,"PJ - Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida",PJ - Micro                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,16523.07,44469.47,52276.38,12787.46,0.0,0.0,9482.5,135538.88,26360.15,32292.95
2023-01-31,MG,Bancário,S3,PF,PF - Autônomo,-,-,PF - Mais de 1 a 2 salários mínimos          ,PF - Habitacional,Com destinação específica,Outros indexadores,<= 15,570.13,1844.52,11489.82,13765.08,104685.31,68197.06,0.0,200551.92,0.0,0.0
2023-01-31,SP,Bancário,S4,PF,PF - MEI,-,-,PF - Mais de 2 a 3 salários mínimos          ,PF - Outros créditos,Sem destinação específica,Índices de preços,<= 15,57812.94,87941.21,207582.9,172890.63,201857.67,7052.89,13870.32,749008.56,116561.92,195039.76
2023-01-31,ES,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista de artigos médicos e ortopédicos,PJ - Micro                                   ,PJ - Outros créditos,Sem destinação específica,Pós-fixado,<= 15,1058.95,2243.99,4953.09,758.73,0.0,0.0,547.6,9562.36,0.0,9293.93
2023-01-31,GO,Cooperativas,S4,PJ,-,PJ - Saúde humana e serviços sociais,PJ - Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,PJ - Micro                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,23428.85,70286.76,93715.68,0.0,0.0,0.0,0.0,187431.29,0.0,0.0
2023-01-31,SP,Cooperativas,S4,PJ,-,PJ - Indústrias de transformação,PJ - Fabricação de fibras artificiais e sintéticas,PJ - Médio                                   ,PJ - Operações com recebíveis,Sem destinação específica,Prefixado,<= 15,180058.39,5861.67,0.0,0.0,0.0,0.0,0.0,185920.06,0.0,0.0
2023-01-31,PE,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista de artigos esportivos,PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Flutuantes,<= 15,22280.12,99928.69,315470.33,107496.52,0.0,0.0,0.0,545175.66,0.0,0.0
2023-01-31,RS,Bancário,S2,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,"PJ - Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários",PJ - Médio                                   ,PJ - Rural e agroindustrial,Com destinação específica,Prefixado,<= 15,0.0,8808234.62,0.0,0.0,0.0,0.0,0.0,8808234.62,0.0,0.0
2023-01-31,MG,Bancário,S1,PJ,-,PJ - Indústrias de transformação,"PJ - Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente",PJ - Micro                                   ,PJ - Cheque especial e conta garantida,Sem destinação específica,Pós-fixado,<= 15,56.51,164.2,401.48,122.85,0.0,0.0,57.22,802.26,0.0,802.26
2023-01-31,RJ,Bancário,S1,PJ,-,PJ - Construção,PJ - Manutenção de redes de distribuição de energia elétrica,PJ - Grande                                  ,PJ - Capital de giro,Sem destinação específica,Prefixado,<= 15,298416.35,828373.26,658374.56,0.0,0.0,0.0,0.0,1785164.17,0.0,0.0
2023-01-31,MG,Não bancário,S3,PF,PF - Empregado de empresa privada,-,-,PF - Mais de 2 a 3 salários mínimos          ,PF - Cartão de crédito,Sem destinação específica,Prefixado,253795,171096982.58,55608721.35,277197.93,63.24,0.0,0.0,12080612.84,239063577.94,7685218.07,10317222.38
2023-01-31,RS,Cooperativas,S4,PJ,-,PJ - Indústrias de transformação,"PJ - Fabricação de máquinas-ferramenta, peças e acessórios",PJ - Pequeno                                 ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,102958.65,13133.18,0.0,0.0,0.0,0.0,0.0,116091.83,0.0,0.0
2023-01-31,TO,Cooperativas,S4,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista de materiais de construção não especificados anteriormente,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,84238.54,165793.36,354964.3,18488.96,0.0,0.0,0.0,623485.16,0.0,90390.73
2023-01-31,CE,Não bancário,S3,PJ,-,PJ - Indústrias de transformação,PJ - Fabricação de estruturas metálicas,PJ - Pequeno                                 ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,3362.02,8679.97,14954.13,5304.46,0.0,0.0,0.0,32300.58,0.0,0.0
2023-01-31,PE,Bancário,S1,PJ,-,"PJ - Atividades profissionais, científicas e técnicas",PJ - Serviços de engenharia,PJ - Pequeno                                 ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,187,1787038.8,369125.28,77882.45,23713.02,1444.87,0.0,661087.96,2920292.38,542235.65,712327.73
2023-01-31,MG,Cooperativas,S5,PJ,-,PJ - Informação e comunicação,PJ - Provedores de acesso às redes de comunicações,PJ - Pequeno                                 ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,57,379187.48,134419.03,0.0,5.39,0.0,0.0,0.0,513611.9,0.0,198.25
2023-01-31,CE,Bancário,S1,PJ,-,PJ - Atividades administrativas e serviços complementares,PJ - Aluguel de máquinas e equipamentos agrícolas sem operador,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,30,83930.84,54456.6,47555.04,5550.36,0.0,0.0,20054.01,211546.85,16422.48,22817.27
2023-01-31,AL,Bancário,S1,PF,PF - Autônomo,-,-,PF - Até 1 salário mínimo                    ,PF - Veículos,Sem destinação específica,Prefixado,258,713129.13,1753210.53,2590789.33,434625.06,790.72,0.0,148961.6,5641506.37,450622.91,615399.3
2023-01-31,RJ,Bancário,S3,PJ,-,PJ - Eletricidade e gás,PJ - Distribuição de combustíveis gasosos por redes urbanas,PJ - Grande                                  ,PJ - Capital de giro,Sem destinação específica,Flutuantes,<= 15,11847526.51,160471548.84,100000000.0,0.0,0.0,0.0,0.0,272319075.35,0.0,0.0
2023-01-31,PR,Bancário,S1,PJ,-,PJ - Informação e comunicação,PJ - Produção de filmes para publicidade,PJ - Médio                                   ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,204018.24,0.0,0.0,0.0,0.0,0.0,0.0,204018.24,0.0,0.0
2023-01-31,RJ,Cooperativas,S5,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente,PJ - Médio                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,<= 15,4533.49,11370.95,0.0,0.0,0.0,0.0,0.0,15904.44,0.0,0.0
2023-01-31,RR,Bancário,S1,PF,PF - Empregado de empresa privada,-,-,PF - Mais de 2 a 3 salários mínimos          ,PF - Cartão de crédito,Sem destinação específica,Prefixado,5923,5588803.31,1861617.22,220139.98,52666.94,10734.06,0.0,1210324.92,8944286.43,890163.24,1244409.33
